Impact
potentially enable information disclosure
potentially enable information disclosure
local escalation of privilege in carrier settings
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
attributing video call data to the wrong app
local escalation of privilege
local escalation of privilege
learn
local escalation of privilege
local escalation of privilege
remote code execution
local information disclosure
local escalation of privilege
remote code execution
remote code execution
local escalation of privilege
local escalation of privilege
incorrect reporting of location data to emergency services
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
denial of service
denial of service
denial of service
denial of service
denial of service
local information disclosure
denial of service
local information disclosure
denial of service
local information disclosure
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
remote code execution
remote information disclosure
local escalation of privilege
bypass user consent
local escalation of privilege
acquire permissions based on insufficient information presented to the user in the consent dialog
local escalation of privilege
remote information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure across user profiles
local information disclosure of contact data
local escalation of privilege
bypass user consent
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
local escalation of privilege
remote information disclosure
local escalation of privilege in the bootloader
local escalation of privilege
physical access to the device
local information disclosure
local escalation of privilege
remote code execution
remote code execution
remote code execution
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
local escalation of privilege
export calendar data
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
remote information disclosure
local escalation of privilege
local escalation of privilege
remote code execution
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
remote code execution
remote code execution
remote escalation of privilege
biasing of networking tasks
remote information disclosure
local information disclosure
local information disclosure
local escalation of privilege
local information disclosure of cross-user permissions
remote information disclosure
local escalation of privilege
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
delete files accessible to CertInstaller
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure of paired Bluetooth addresses
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
log information disclosure
local information disclosure
gain WRITE
local escalation of privilege
remote
denial of service
local information disclosure
local escalation of privilege
local information disclosure
remote
denial of service
local information disclosure
remote code execution
remote information disclosure
remote information disclosure
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local information disclosure
inject font files
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
remote information disclosure
remote information disclosure
remote information disclosure
remote information disclosure
remote information disclosure
local escalation of privilege
local information disclosure
local escalation of privilege
trick the user to select an unwanted bluetooth device
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
receive WiFi BSSID
local information disclosure
local escalation of privilege
remote code execution
local escalation of privilege
NFC
deceive a user into allowing a Bluetooth connection
access
local escalation of privilege
remote information disclosure
local information disclosure
local escalation of privilege
local information disclosure
activate a device admin app
local escalation of privilege
local information disclosure
view and modify Wi-Fi settings
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local
escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
remote
denial of service
remote
denial of service
remote information disclosure
local escalation of privilege
local escalation of privilege
loss of user rights.Product
loss of user rights.Product
local information disclosure
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
read private app directories in external storage
local escalation of privilege
inject a printf into a privileged process
local escalation of privilege CONTROL
remote information disclosure
denial of service
local escalation of privilege
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
local information disclosure
local escalation of privilege
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
get
local information disclosure
denial of service
local escalation of privilege
local information disclosure
remote information disclosure
gain code execution in other processes
local escalation of privilege
local escalation of privilege
retrieve
local information disclosure
regain foreground permissions
local escalation of privilege
local information disclosure
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
local information disclosure
local escalation of privilege
physical access to the device
retrieve accounts from the device
local information disclosure
local escalation of privilege
disable arbitrary app components
denial of service
local escalation of privilege
local escalation of privilege
local information disclosure of an installed package
local information disclosure
local escalation of privilege
local escalation of privilege
remote code execution
remote code execution
local escalation of privilege
local information disclosure
remote code execution
return an uninitialized heap memory causing information disclosure.Product
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
local information disclosure
local escalation of privilege
local escalation of privilege
remote code execution
denial of service
making the lockscreen unusable
local escalation of privilege
local escalation of privilege
local escalation of privilege
gain internal permissions
local escalation of privilege
local escalation of privilege
remote information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local escalation of privilege
remote code execution
create
local information disclosure
remote escalation of privilege
denial of service
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
control the ui32PageIndex offset in the expression
pull an interesting kernel address
local escalation of privilege
fills the contents of the buffer
copies the buffer to userspace
fills the contents of the buffer
copies the buffer to userspace
local escalation of privilege
local information disclosure of user's contacts
access contacts and history bookmarks
local escalation of privilege
local escalation of privilege
local escalation of privilege
remote escalation of privilege
local escalation of privilege
denial of service
local escalation of privilege
local information disclosure
local escalation of privilege
remote information disclosure
local escalation of privilege
local information disclosure
remote information disclosure
remote code execution
remote
denial of service
local escalation of privilege
remote information disclosure
local information disclosure
local information disclosure of installed packages
remote information disclosure
local escalation of privilege
local information disclosure
local information disclosure
local escalation of privilege
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
remote
denial of service
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
set the A2DP bluetooth
local escalation of privilege
local escalation of privilege
local information disclosure
remote information disclosure
change audio stream volume
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
make a factory reset
denial of service
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
remote
denial of service
local information disclosure
local escalation of privilege
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
localinformation disclosure
local escalation of privilege
local escalation of privilege
keep track of what devices are paired without requesting BLUETOOTH permissions.Product
denial of service
local escalation of privilege
local escalation of privilege
local information disclosure
local information disclosure
local information disclosure
local escalation of privilege
local information disclosure
local information disclosure
local escalation of privilege
local escalation of privilege
get elevated privileges
modify display configuration data
denial of service of the display
access legacy privileged APIs
denial of service
escalation of privileges
information disclosure
denial of service
access a resource
denial of service
denial of service
information disclosure
denial of service
information disclosure
allocate some resources for which the guest is not authorized
denial of service
information disclosure
tampering of data
denial of service
tampering of data
denial of service
tampering of data
denial of service
denial of service
information disclosure
tampering of data
denial of service
buffer overread
tampering of data
denial of service
information disclosure
denial of service
tampering of data
denial of service
unexpected consumption of resources
denial of service
Write Protect Configuration Block
denial of service
escalation of privileges
read from or write to
denial of service
escalation of privileges
abnormal reboot
install NVIDIA components
modify system device tree files
denial of service
unauthorized users gaining access to system power usage data
information disclosure
denial of service
get access to the token of the user login session
targeted user’s data being accessed
execute the installer
replace the files in
code execution
denial of service
information disclosure
code execution
denial of service
escalation of privileges
denial of service
information disclosure
data corruption
denial of service
system crash
code execution
denial of service
information disclosure
denial of service
information disclosure
denial of service
information disclosure
denial of service
information disclosure
denial of service
information disclosure
denial of service
write to a shared memory location
manipulate the data after the data has been validated
denial of service
escalation of privileges and information disclosure
control unauthorized resources
integrity
confidentiality loss
information disclosure
retrieve information
Address Space Layout Randomization
information disclosure
arbitrary code execution
denial of service
information disclosure
data tampering
data tampering
denial of service
overwrite a file that requires elevated privilege
data loss
denial of service
overwrite privileged files
denial of service
application exit
denial of service
system crash
denial of service
information disclosure
denial of service
system crash
information disclosure
denial of service
perform operations
information disclosure
denial of service
put a customized ROP gadget on the stack
information disclosure
denial of service
denial of service
dereference
denial of service
denial of service
dereference
denial of service
information disclosure
denial of service
access debug registers
information disclosure
escalation of privileges
denial of service
unconstrained information disclosure
serious data tampering of all processes on the system
code execution
denial of service
loss of data integrity
denial of service
change input data after validation
complete
denial of service
serious data corruption of all kernel components
buffer overflow
limited information disclosure
denial of service
complete
denial of service
unauthorized modification to camera resources
denial of service
partial loss of data integrity
complete
denial of service
denial of service
denial of service in the form of a system crash
denial of service
information disclosure
denial of service
denial of service
execute arbitrary code impacting integrity and availability
information disclosure
unauthorized code execution
denial of service
resource starvation
denial of service
dereference
denial of service
denial of service
corrupt program data
view credentials
view the credentials that are used to access the proxy server
execute arbitrary script code in the context of the affected interface
"access sensitive, browser-based information"
view more information
obtain sensitive information within the configuration that otherwise might not have been accessible beyond the privileges of the invoking user
access general system information
obtain system and configuration information
unauthorized information disclosure
execute arbitrary script code in the context of the interface
"access sensitive, browser-based information"
have administrative credentials
denial of service
DoS
view
modify
delete data without proper authorization
gain
unauthorized access to sensitive data
view and alter sensitive information that the ISE maintains about clients that are connected to the network
view
modify
delete data without proper authorization
execute unsigned code during the boot process
execute arbitrary code
gain escalated privileges
execute arbitrary commands on the underlying operating system
execute arbitrary commands on the underlying operating system
execute arbitrary commands on the underlying operating system
execute arbitrary commands on the underlying operating system
execute arbitrary commands on the underlying operating system
enumerate users of the CMX system
alter the password of any user
alter the passwords of any user on the system
impersonate that user
read arbitrary files
read arbitrary files on the affected device
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
execute arbitrary script code in the context of the affected interface
execute arbitrary script code in the context of the affected interface
execute arbitrary script code in the context of the affected interface
execute arbitrary script code in the context of the affected interface
execute arbitrary script code in the context of the affected interface
execute arbitrary script code in the context of the affected interface
execute arbitrary script code in the context of the affected interface
execute arbitrary script code in the context of the affected interface
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
redirect a user to an undesired web page
redirect a user to a malicious website
access sensitive information
view static credentials
consume vty line instances
denial of service
DoS
web UI software
consume all available vty lines
preventing new session establishment
regain web UI and vty session functionality
click the link
modify values on or return values from the underlying database or the operating system
bypass configured file policy for HTTP packets
bypass configured file policy for HTTP packets
modify values on or return values from the underlying database or the operating system
view sensitive information in clear text
use those credentials
discover and manage network devices
perform arbitrary actions with the privilege level of the affected user
view and modify the device configuration
bypass security validations
join other host endpoints
denial of service
DoS
system memory leak
device reboot
denial of service
DoS
disable switching on the SFP interface
disrupt network traffic
access sensitive information
obtain any file from the filesystem of an affected device
read sensitive database files
read database files from the filesystem of the underlying operating system
bypass the configured policies
bypass the configured policies
deliver a malicious payload to the protected network
execute arbitrary code on the affected machine with SYSTEM privileges
execute arbitrary script code in the context of the affected interface
"access sensitive, browser-based information"
execute arbitrary script code in the context of the affected interface
"access sensitive, browser-based information"
load a malicious library
execute arbitrary code on the targeted system with the privileges of another user
execute denial of service
DoS
manipulate file names within the messaging interface
modify how the shared file name displays within the interface
connect to the device on the configured SNMP ports
execute any of the SNMP requests
execute unsigned code during the boot process
attack
obtain potentially confidential information
attack
obtain potentially confidential information
execute arbitrary SQL commands
execute arbitrary SQL commands
attack
reflected file download
RFD
attack against a user of the interface
attack
reflected file download
RFD
attack against a user of the interface
execute arbitrary code
leak system memory
denial of service
DoS
denial of service
ClamAV scanning process hang
denial of service condition
attack
reflected file download
RFD
attack against a user of the interface
execute arbitrary script code in the context of the affected interface
inject the malicious script code
view
modify
delete data without proper authorization
overwrite files on the file system
overwrite arbitrary files on the file system
need valid user credentials on the device
perform arbitrary actions on the device with the privileges of the authenticated user
disconnecting the user's session
executing Command Runner commands
read arbitrary files on the underlying operating system
read arbitrary files on the underlying OS of the
have
obtain write access to sensitive files
write arbitrary files on the affected system
take certain actions with root privileges on the device
take certain actions with root privileges on the device
take certain actions with root privileges on the device
take certain actions with root privileges on the device
execute arbitrary CLI commands
obtain the full unmasked running configuration of managed devices
retrieve the full unmasked running configurations of managed devices
denial of service
DoS
denial of service
DoS
increased memory and CPU utilization
DoS condition
denial of service
DoS
view
modify
delete data without proper authorization
view
modify
delete data without proper authorization
execute arbitrary script code in the context of the affected interface
bypass access controls
bypass access controls
gain unauthorized access to the Device Manager application
provides access to network devices managed by the system
execute denial of service
DoS
execute denial of service
DoS
execute arbitrary code
gain access to sensitive information
gain escalated privileges
gain unauthorized access to the application
spoof a trusted host
extract sensitive information
alter certain API requests
spoof a trusted host
extract sensitive information
alter certain API requests
execute denial of service
DoS
execute denial of service
DoS
execute arbitrary code on the targeted system with SYSTEM privileges
access the underlying operating system as the root user
obtain access to the underlying operating system as the root user
view sensitive information in a system log file that should be restricted
view sensitive information in the system log file
have valid user credentials
bypass authentication and authorization
modify the configuration of an affected system
gain unauthenticated read
write access to the affected vManage system
access information about the affected vManage system
modify the configuration of the system
make configuration changes to devices that are managed by the system
attack
reflected file download
RFD
attack against a user of the interface
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
denial of service
DoS
execute arbitrary code as the root user
remotely execute arbitrary code on the device
execute arbitrary code as the root user
remotely execute arbitrary code on the device
execute arbitrary code as the root user
remotely execute arbitrary code on the device
execute arbitrary code as the root user
remotely execute arbitrary code on the device
execute arbitrary code as the root user
remotely execute arbitrary code on the device
execute arbitrary code as the root user
remotely execute arbitrary code on the device
execute arbitrary code as the root user
remotely execute arbitrary code on the device
overwrite certain files that should be restricted
overwrite files on the file system
overwrite certain files that should be restricted
overwrite files on the file system
take certain actions with root privileges on the device
take certain actions with root privileges on the device
bypass authorization
modify the configuration of an affected system
gain access to sensitive information
view information that they are not authorized to access
execute unauthorized commands
execute commands
view diagnostic information of the devices
bypass authorization
modify the configuration of an affected system
gain access to sensitive information
view information that they are not authorized to access
bypass authorization
modify the configuration of an affected system
gain access to sensitive information
view information that they are not authorized to access
identify directories
write arbitrary files to the file system
identify file directories on the affected device
write arbitrary files to the file system
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
denial of service
DoS
execute arbitrary code
leak system memory
denial of service
DoS
execute arbitrary code
leak system memory
denial of service
DoS
redirect a user to an untrusted web page
bypassing the warning mechanism that should prompt the user
redirect a user to
take over the host role
join a Webex meeting
acquire or take over the host role for a meeting
denial of service
DoS
block TCP listening ports
use the health monitor API
denial of service
DoS
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
have valid administrator credentials
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
have valid administrator credentials
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
have valid administrator credentials
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
have valid administrator credentials
inject arbitrary commands that are executed with root privileges
execute arbitrary code as the root user on the underlying operating system
have valid administrator credentials
execute arbitrary code
execute arbitrary code as the root user on the underlying operating system
