dot dot
execute commands
denial of service
denial of service
gain additional privileges
denial of service
SNMP
gain additional privileges
alter ZClasses class attributes
gain additional privileges
read arbitrary files
dot dot
obtain the following information
gain additional privileges
access the programs in that directory
download arbitrary files
dot dot
gain additional privileges
gain additional privileges
gain additional privileges
gain additional privileges
gain additional privileges
denial of service
denial of service
crash
access arbitrary files
dot dot
denial of service
denial of service
hang
denial of service
recover the administrative credentials for ScanMail
gain additional privileges
gain additional privileges
bypass the DMZ 'denial' policy
read the source code to arbitrary 'jsp' files
read
execute arbitrary .jsp files
dot dot
denial of service in the kernel
read arbitrary files
dot dot
gain additional privileges
execute arbitrary commands
execute arbitrary Javascript
recover passwords
reduces the password 'search space
denial of service
denial of service
denial of service
denial of service
denial of service
denial of service
denial of service
upload
overwrite arbitrary files
denial of service
denial of service
gain additional privileges
gain additional privileges
gain access to databases
gain additional privileges
gain additional privileges
gain additional privileges
denial of service
crash
denial of service
gain additional privileges
execute arbitrary commands
read arbitrary files
dot dot
denial of service
gain access to mapped services
determine the WEP key and decrypt RG-1000 traffic
join Closed Network networks
gain access to the Netscape Admin Server
NAS
LDAP database and read arbitrary files
read
write arbitrary files
gain additional privileges
gain privileges
read arbitrary files
overwrite arbitrary files
determine the physical path to the root directory
overwrite arbitrary files
execute arbitrary macros with the user ID of the Word user
gain addition privileges
read arbitrary files
dot dot
circumventing of the default 'spam' filters
send spoofed email with the identity of local users
gain additional privileges
read arbitrary files above the web root
dot dot
gain additional privileges
denial of service
gain additional privileges
denial of service
execute arbitrary commands
execute arbitrary code as group man
overwrite files on the local hard drive
dot dot
trick the user into executing dangerous programs
gain privileges on the server
access to the management tier
denial of service
hang
denial of service
unauthorized activities
denial of service
crash
bad route updates
gain root privileges
modify process memory
gain privileges
execute certain script or read cookies
denial of service
reboot
identify valid user email addresses
denial of service
loss of RPC services
denial of service
RDP
bypass security restrictions
process the page in the Intranet Zone
certain HTTP requests to be automatically executed and appear to come from the user
gain privileges
execute operations within web-based services
denial of service
CPU consumption
execute commands
execute arbitrary commands
evade detection of HTTP attacks
execute arbitrary code
gain root privileges
read arbitrary files
denial of service
create arbitrary files
read arbitrary files
execute arbitrary code
execute arbitrary code
traverse directories on the web server
denial of service
password
denial of service
prevents ZoneAlarm from starting
denial of service
memory exhaustion
denial of service
corrupt another user's crontab file
gain privileges
retrieve privileged web server system information
denial of service
view configuration files and change the configuration
execute arbitrary code
execute code as themselves in certain configurations
bypass firewall filtering
view script source code
view arbitrary files
denial of service
denial of service
crash
denial of service
crash
list arbitrary files and directories
execute arbitrary code
execute arbitrary code
gain privileges
denial of service
execute arbitrary code
denial of service
discover the full path to the working directory
read arbitrary files on the web server
denial of service
crash
denial of service
crash
denial of service
crash
obtain source code of ASP files
denial of service
denial of service
automatically execute script
gain privileges
denial of service
data loss
drop queue entries
obtain potentially sensitive information about the mail queue
denial of service
crash
execute arbitrary commands
bypass macro restrictions
execute arbitrary commands
execute arbitrary code
execute arbitrary commands
denial of service
memory consumption
crash
read and modify user cookies
read and modify user cookies
bypass security restrictions
process the page in the Intranet Zone
perform arbitrary actions on a user's Exchange mailbox
execute arbitrary code
believe that the file is safe to open without prompting the user
gain privileges
bypass the default index page
list directory contents
overwrite arbitrary files that end in the
log extension
view directory contents
bypass the index page
execute arbitrary code
gain privileges
execute arbitrary code
overwrite arbitrary files
hijack connections
denial of service
hang
inherit some environmental variables
gain root privileges
denial of service
denial of service
run arbitrary code
denial of service
overwrite files
"obtain sensitive information such as the user's login, mailbox location and installation path"
denial of service
execute arbitrary code
denial of service
execute arbitrary code
read arbitrary files
read arbitrary files
denial of service
reload
spoof or hijack TCP connections
denial of service
obtain the passwords
gain privileges
denial of service
enter ROMMON mode
stop forwarding packets
denial of service
execute arbitrary code
execute arbitrary code
obtain access
escape the FTP root directory
execute arbitrary code
obtain the absolute path of the web root
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary code
access directories outside of their home directory
then be linked to other directories
bypass access restrictions
list or read arbitrary files and directories
gain privileges as other FTP users
denial of service
execute arbitrary code
gain administrator access
denial of service
gain additional privileges
denial of service
crash
overwrite arbitrary files
gain privileges
execute arbitrary code
denial of service
denial of service
memory exhaustion
obtain source code
gain root access
gain sensitive information
dot dot
execute arbitrary code
gain root privileges
read arbitrary files
read arbitrary files
dot dot
read arbitrary files
dot dot
elevate privileges
obtain an absolute path for the server directory
denial of service
execute arbitrary code
denial of service
CPU exhaustion
consume CPU while preparing alerts
make configuration changes
execute arbitrary code
denial of service
obtain source code of CGI scripts
denial of service
execute arbitrary commands
execute arbitrary commands
execute arbitrary commands
gain root privileges
execute arbitrary commands
read arbitrary files
dot dot
read arbitrary files
dot dot
read and write to a user's desktop folder
malicious
read known text files from a client's hard drive
execute arbitrary commands
overwrite arbitrary files
execute arbitrary code
bypass authorized_keys2 command= restrictions using
modify arbitrary files
gain root privileges
execute arbitrary commands
execute arbitrary code
execute arbitrary code
read sensitive data
denial of service
gain privileges
DIR
execute Javascript
execute arbitrary commands
execute arbitrary commands
denial of service
crash
embed Javascript in
embed Javascript in
the Javascript to be inserted into an error message
denial of service
resource exhaustion
gain additional access
overwrite arbitrary files
execute arbitrary code
specify an alternate configuration file
denial of service
CPU consumption
read arbitrary files
inject arbitrary HTML tags
execute arbitrary code
read the information in
execute arbitrary code
modify account information in the
htpasswd file
execute arbitrary code
overwrite files
gain privileges
dot dot
overwrite files
gain privileges
dot dot
denial of service
crash
execute arbitrary code
gain access to unauthorized resources
read files
execute arbitrary code
gain sensitive information
execute arbitrary SQL code
execute arbitrary code
exploit those functions with a buffer overflow
bypass firewall rules
denial of service
read arbitrary files
dot dot
copy and delete arbitrary files
gain root privileges
physical access to the system
steal DES and 3DES keys
gain access to the e-mail of other users
gain privileges
spoof their public IP address
NAT
denial of service
CPU consumption
bypass the ACL
denial of service
some outgoing packets
bypass access restrictions
violation of the intended access
bypass the intended access controls
bypass the intended access controls
retrieve system information
execute arbitrary commands
obtain network monitoring logs
potentially sensitive information
execute arbitrary commands
gain root privileges
gain privileges
read certain files
misrepresent the name of the file in the dialogue in a way that could fool users into thinking that the file type is safe to download
execute arbitrary code
denial of service
connect to a service on another machine that generates a large amount of traffic
send traffic to a single target system
denial of service
obtain sensitive information or authentication credentials
denial of service
crash
execute arbitrary code
modify files of other xSANE users
denial of service
deny subsequent SNMP requests
execute arbitrary commands
modify files
gain root privileges
view sensitive files under the document root
view sensitive files under the document root
denial of service
memory exhaustion
denial of service on the local network
overwrite the MAC address in its ARP table
denial of service
crash
steal user cookies
access sensitive information such as cookies and links for other domains
access data
execute commands on the server
read arbitrary files
dot dot
execute arbitrary commands on a server supporting SSI
spoof web log entries
access data as plaintext
avoid device blacklists
clone devices
create new device keyvectors
more easily identify and exploit vulnerable clients
denial of service
gain root privileges
gain privileges
denial of service
spend extra time
access the link
spoof their public IP address
NAT
execute arbitrary code
bypass access restrictions
gain privileges on the Networker interface
gain privileges
gain root privileges
corrupt memory
execute arbitrary code
denial of service
crash
gain root privileges
gain root privileges
reveal physical path information
execute arbitrary commands
allow cookies to be stored on your machine
execute arbitrary code
obtain passwords from form fields
steal session IDs
hijack user sessions
execute arbitrary code
read arbitrary files
dot dot
list directories instead of the multiview index.html file
obtain source code for Java server pages
other files in the web root
execute arbitrary code
execute arbitrary code
bypass access control lists
execute arbitrary commands
list or read arbitrary files and directories
dot dot
denial of service
execute arbitrary code
list the contents of arbitrary drives
obtain the physical path of the server root
run arbitrary code
execute arbitrary commands
upload and read arbitrary files
list arbitrary directories
dot dot
denial of service
crash
execute arbitrary code
execute arbitrary code
execute arbitrary programs
execute arbitrary code
launch applications under another user's account
denial of service
create or change the modification dates of arbitrary files
denial of service
determine the real pathname of the server
execute arbitrary code or display false information
execute arbitrary code
generate session tokens
steal tokens or certificates
denial of service
CPU consumption
IKE
denial of service
hang
access the administrator menu
gain privileges
denial of service
block access to databases that have not been previously accessed
denial of service
gain privileges
execute arbitrary commands
execute arbitrary code
obtain sensitive information
overwrite critical files
gain privileges
execute arbitrary code
gain privileges of WebSphere users
access files outside of the FTP root
modified dot dot
execute arbitrary code
denial of service
CPU consumption
read or write arbitrary files
dot dot
conduct brute force password guessing
gain privileges
connections from arbitrary remote hosts
execute arbitrary script on other clients
read arbitrary files
dot dot
gain administrative privileges
read or modify arbitrary files
execute arbitrary code
execute arbitrary code
gain root privileges
denial of service
crash
conduct brute force password guessing attacks
gain privileges
execute arbitrary commands
change the password of a different user
read arbitrary files or directories
dot dot
record FTP passwords in the
read the file to decrypt the passwords
gain privileges
Clear the password when minimized
"Lock password database on minimize and prompt on restore"" options enabled"
with access to the memory
read the passwords
execute arbitrary commands
"obtain sensitive information such as the physical path, file attributes, or portions of source code"
execute arbitrary Javascript on other web clients
the Javascript to be inserted into
overwrite the files
obtain sensitive information
gain root privileges
obtain the MySQL username and password
execute arbitrary script on other clients
execute arbitrary commands
denial of service
kernel trap
panic
denial of service
both telnet sessions to be locked
prevents
others from logging into the device
perform actions as other PHProjekt users
dot
"append arbitrary text to the end of an email message, which could then be interpreted"
execute arbitrary commands
denial of service
execute arbitrary script
read arbitrary files
gain privileges
read the WEBCT.SVR file to decrypt the passwords
gain additional privileges
execute arbitrary script on other clients
to the registry key to decrypt the password
gain privileges
read the files using a different application
more quickly guess the key
unauthorized activities
overwrite arbitrary memory
gain privileges
overwrite arbitrary files
dot dot
gain Mambo administrator privileges
gain root privileges
determine valid usernames on the server
execute arbitrary commands
gain root privileges
make the user believe that the document has been signed
gain privileges
obtain the password hashes
crack the passwords
determine the internal IP address of the server when NAT is enabled
read arbitrary files
dot dot
execute arbitrary commands
execute arbitrary code
bypass the -S option
execute arbitrary commands
determine the absolute path of web server documents
execute Java programs
possibly arbitrary commands
perform arbitrary SQL operations
execute arbitrary code
gain privileges
bypass the capabilities checks
read arbitrary files
bypass the ACLs
unauthorized activities such as port scanning
read arbitrary files
dot dot
copy and upload arbitrary files
read the PHP-Nuke configuration file
denial of service
execute arbitrary code
execute commands
gain privileges
write to arbitrary process memory
access a developer's shell without a password
execute certain restricted commands without being logged
denial of service
reboot
gain access to the printer
access the device without the password
overwrite arbitrary files
read arbitrary files and directories
read arbitrary files and directories
obtain sensitive information such as MySQL passwords and usernames from the mysql.class file
read arbitrary files
dot dot
gain privileges
denial of service
kernel panic
set one of the file descriptors to NULL
setting the descriptor to NULL
include arbitrary files from remote web sites
include arbitrary files from remote web sites
include arbitrary files from remote web sites
include arbitrary files from remote web sites
include arbitrary files from remote web sites
bypass authentication
gain privileges
include arbitrary files from remote web sites
denial of service
CPU consumption
bypass intended firewall restrictions
believe that the traffic is a valid request and allow the connection to the port specified in the DCC SEND request
denial of service
resource exhaustion
prevents
users
from making license requests
bypass access control
restrict argument
steal a license
obtain the license
read or modify license information
execute arbitrary commands
execute arbitrary code
gain root privileges
denial of service
become unresponsive and stop forwarding packets
leave the router open to attack
overwrite arbitrary files
denial of service
execute arbitrary code
determine valid usernames on the system
modify the file
modify acroread's behavior
denial of service
denial of service
memory consumption
bypass RewriteRules
obtain sensitive information
gain privileges
bypass authentication for relaying
execute arbitrary code
gain privileges
gain root privileges
delete key files
denial of service
find and execute certain programs
gain privileges
denial of service
execute arbitrary code
read arbitrary files
dot dot
denial of service
crash
embed Javascript in a request
the Javascript to be inserted into an error message
overwrite arbitrary files
gain
unauthorized access to the X display
connect to arbitrary ports on remote systems behind the device
spoof legitimate addresses
intercept email from the client that is intended for another user
execute arbitrary SQL queries
execute arbitrary SQL queries
gain privileges
read the first line of arbitrary files
execute arbitrary code
bypass access restrictions on the administration version
execute arbitrary code
core dump
execute code
denial of service
obtain the password
identify the recipient's INBOX file path
execute arbitrary commands
overwrite arbitrary files ending in
overwrite arbitrary files
overwrite arbitrary files
execute arbitrary commands
spoof or hijack sessions
bypass SSL client authentication
gain access to sensitive data
break all user passwords
gain privileges on the server
read arbitrary files
dot dot
reveal directory contents
dot dot
obtain NETBIOS credentials
the server to send the credentials to the host that owns the share
sniff the connection
execute arbitrary code
execute arbitrary code
execute arbitrary commands
read arbitrary files
physical access to the system to bypass authentication
view administration and user passwords
execute arbitrary commands
view arbitrary files
overwrite arbitrary files
read
delete arbitrary files
overwrite ColdFusion Server templates
denial of service
crash
lsass.exe
execute arbitrary code
denial of service
core dump
buffer overflow
execute arbitrary code
denial of service
flood
execute arbitrary code
execute arbitrary code
execute arbitrary code
execute arbitrary commands
point to the directory
read arbitrary files and directories
modified dot dot
gain access to list administrative pages when there is an empty site or list password
denial of service
reboot
denial of service
reconfigure the router
denial of service
denial of service
reboot
read arbitrary files
execute arbitrary code
dot dot
read arbitrary files
dot dot
read source code for executable programs
use the output of small PRNG requests
determine the internal state information
predict future pseudo-random numbers
with access to the password file
gain privileges
denial of service
crash
read arbitrary files
dot dot
perform dangerous actions on the wrong directories
modify files
provide the credentials of one user to a different user
gain privileges
denial of service
crash
read arbitrary files
access sensitive information from the hotdownload directory without authentication
bypass blacklist restrictions
connect to unauthorized web servers
denial of service
execute arbitrary code
denial of service
hang
bypass intended access restrictions
denial of service
CPU consumption
bypass the filtering
bypass intended restrictions with forged RDP
internal protocol
view sensitive files
execute arbitrary code
execute arbitrary commands
execute script on other web clients
overwrite certain files
execute arbitrary code
execute arbitrary code
gain privileges
read restricted memory from that process
read arbitrary files
to a user account
create new one-time passwords for use in other activities
steal account and PIN numbers
gain privileges
modify the firewall policy
modify a protected file
gain privileges
execute arbitrary code
perform brute force password guessing
execute arbitrary code
overwrite arbitrary files
gain privileges
gain privileges
gain privileges
gain privileges
bypass certain security checks
gain privileges
denial of service
crash
denial of service
CPU consumption
overwrite memory of the new process
gain privileges
denial of service
prevents
IIS
from timing out the connection
execute arbitrary commands
send SPAM e-mail through remote servers
obtain the passwords
denial of service
crash
execute arbitrary code
read directories
modified dot dot
denial of service
gain privileges
gain privileges
dot dot
overwrite arbitrary files
overwrite arbitrary files
gain privileges
execute Javascript on other clients
bypass a locked screen
execute arbitrary code
execute arbitrary Javascript on other clients
gain root privileges
read arbitrary files
dot dot
read arbitrary files
execute arbitrary commands
execute arbitrary code
execute arbitrary code
read arbitrary files
dot dot
read and write information to the MIB using arbitrary community strings
read and modify user alias and mailing list information for other domains hosted
execute arbitrary Javascript
read and write arbitrary files in the root folder
execute arbitrary code
execute arbitrary code
execute arbitrary code
access sensitive information
dot dot
denial of service
crash
denial of service
client crash
gain administrative privileges
gain sensitive information
obtain PHP source code
gain administrative privileges
get
modify the database
execute arbitrary commands
denial of service
crash when the table is queried
"modify SQL queries, which are not properly sanitized before being passed to the MySQL database"
bypass security controls for certain methods
execute code
denial of service
crash
execute arbitrary code
denial of service
crash
execute arbitrary code
read arbitrary users' mailboxes
view arbitrary directory contents
"enumerate user names, group names and other system information"
execute arbitrary code by including files from remote web sites
execute arbitrary code
execute arbitrary code
execute arbitrary code
end processes with uppercase letters named
install Trojan horses that cannot be stopped with the Task Manager
denial of service
run certain commands that could be leveraged
gain full root access
execute arbitrary commands
execute arbitrary code
dot dot
denial of service
crash
denial of service
bandwidth and CPU exhaustion
amplify network traffic
consume more server CPU to process
denial of service
execute arbitrary commands
read and write files owned by the web server UID
access the files
view arbitrary ASP scripts
denial of service
denial of service
hang
buffer overflow
denial of service
bypass authentication
access the administrative web interface
access cgi-bin instead of keyserver
make long distance calls as other users
steal the passwords
obtain unathorized access the MySQL database
create arbitrary world-writeable files
